model,day,event_id,market_id,model_prob_yes,yes_ask,no_ask,outcome,platform,pnl,cost
GPT-5.4,86,E3605,M06814,0.06,2.0,99.0,0.0,Kalshi,-0.0007999999999999999,0.0007999999999999999
GPT-5.4,86,E3605,M06815,0.19,7.000000000000001,94.0,0.0,Kalshi,-0.008400000000000001,0.008400000000000001
GPT-5.4,86,E1655,M03001,0.12,12.0,89.0,0.0,Kalshi,,
GPT-5.4,86,E4382,M08418,0.76,94.0,12.0,1.0,Kalshi,-0.0144,0.0144
GPT-5.4,86,E1247,M08211,0.61,73.0,31.0,1.0,Kalshi,-0.024800000000000006,0.024800000000000006
GPT-5.4,86,E3676,M06962,0.04,0.3,99.9,0.0,Polymarket,-0.000111,0.000111
GPT-5.4,86,E3676,M06963,0.23,22.7,77.4,0.0,Polymarket,-0.0006810000000000068,0.0006810000000000068
GPT-5.4,86,E4809,M14408,0.02,1.1,99.6,0.0,Polymarket,-9.900000000000001e-05,9.900000000000001e-05
GPT-5.4,86,E7388,M14333,0.34,,,0.0,QGen,,
GPT-5.4,86,E4931,M09550,0.72,97.0,1.9,1.0,Polymarket,-0.004959,0.004959
GPT-5.4,86,E4645,M08976,0.82,,,1.0,Kalshi,,
GPT-5.4,86,E3616,M14657,0.65,78.0,24.0,0.0,Kalshi,0.0836,0.026399999999999996
GPT-5.4,86,E7503,M14658,0.99,,,1.0,Kalshi,,
GPT-5.4,86,E3645,M06897,0.31,77.0,33.0,1.0,Kalshi,-0.11879999999999999,0.11879999999999999
GPT-5.4,86,E3646,M06899,0.49,49.0,52.0,1.0,Kalshi,,
GPT-5.4,86,E3616,M14659,0.76,89.0,18.0,1.0,Kalshi,-0.010799999999999999,0.010799999999999999
GPT-5.4,86,E3616,M14660,0.71,79.0,24.0,0.0,Kalshi,0.038000000000000034,0.01200000000000001
GPT-5.4,86,E4812,M09299,0.11,9.0,92.0,0.0,Kalshi,-0.0018000000000000004,0.0018000000000000004
GPT-5.4,86,E3616,M14661,0.42,45.0,56.00000000000001,0.0,Kalshi,0.008800000000000007,0.01120000000000001
GPT-5.4,86,E3817,M14662,0.49,50.0,56.99999999999999,0.0,Kalshi,,
GPT-5.4,86,E4812,M09300,0.43,45.0,79.0,0.0,Kalshi,,
GPT-5.4,86,E4812,M09301,0.34,21.0,90.0,0.0,Kalshi,-0.027300000000000005,0.027300000000000005
GPT-5.4,86,E7504,M14663,0.96,,,1.0,Polymarket,,
GPT-5.4,86,E7505,M14664,0.996,,,1.0,Polymarket,,
GPT-5.4,86,E3647,M06901,0.46,99.0,1.0,1.0,Polymarket,-0.0053,0.0053
GPT-5.4,86,E6914,M13041,0.29,,,0.0,QGen,,
GPT-5.4,86,E7390,M14335,0.12,,,0.0,QGen,,
GPT-5.4,86,E7396,M14341,0.4,,,0.0,QGen,,
GPT-5.4,86,E7399,M14344,0.37,,,0.0,QGen,,
GPT-5.4,86,E7400,M14345,0.38,,,0.0,QGen,,
GPT-5.4,86,E2181,M03985,0.77,90.0,13.0,1.0,Kalshi,-0.012999999999999998,0.012999999999999998
GPT-5.4,86,E4871,M14665,0.47,49.0,52.0,0.0,Kalshi,0.004800000000000004,0.005200000000000005
GPT-5.4,86,E3779,M07180,0.04,0.8999999999999999,99.6,0.0,Polymarket,-0.00027899999999999995,0.00027899999999999995
GPT-5.4,86,E3779,M07181,0.04,2.9000000000000004,98.7,0.0,Polymarket,-0.00031899999999999995,0.00031899999999999995
GPT-5.4,86,E3648,M06903,0.46,36.0,67.0,1.0,Kalshi,0.06400000000000003,0.03600000000000001
GPT-5.4,86,E3649,M06905,0.63,63.0,38.0,1.0,Kalshi,,
GPT-5.4,86,E3650,M06907,0.46,61.0,41.0,1.0,Kalshi,-0.05330000000000002,0.05330000000000002
GPT-5.4,86,E3648,M06904,0.55,52.0,50.0,0.0,Kalshi,-0.015600000000000015,0.015600000000000015
GPT-5.4,86,E3519,M06634,0.08,6.0,95.0,0.0,Kalshi,-0.0012000000000000001,0.0012000000000000001
GPT-5.4,86,E4799,M14666,0.64,,,0.0,Kalshi,,
GPT-5.4,86,E3616,M14667,0.39,37.0,64.0,0.0,Kalshi,-0.007400000000000006,0.007400000000000006
GPT-5.4,86,E3651,M06909,0.76,89.0,17.0,1.0,Kalshi,-0.011899999999999997,0.011899999999999997
GPT-5.4,86,E3652,M06911,0.59,94.0,7.000000000000001,1.0,Kalshi,-0.023800000000000005,0.023800000000000005
GPT-5.4,86,E3616,M14668,0.8,83.0,18.0,1.0,Kalshi,-0.003599999999999993,0.003599999999999993
GPT-5.4,86,E4812,M14669,0.9,,,1.0,Kalshi,,
GPT-5.4,86,E7225,M13981,0.45,,,1.0,QGen,,
GPT-5.4,86,E7263,M14055,0.55,,,1.0,QGen,,
GPT-5.4,86,E4760,M14310,0.03,2.0,99.0,0.0,Kalshi,-0.00019999999999999998,0.00019999999999999998
GPT-5.4,86,E3653,M06913,0.67,69.0,32.0,1.0,Kalshi,-0.003199999999999985,0.003199999999999985
GPT-5.4,86,E3356,M06323,0.99,,,1.0,Kalshi,,
GPT-5.4,86,E3517,M06630,0.99,99.95,0.05,1.0,Polymarket,-4.7500000000000045e-06,4.7500000000000045e-06
GPT-5.4,86,E4850,M09375,0.07,1.0,99.7,0.0,Polymarket,-0.0006000000000000001,0.0006000000000000001
GPT-5.4,86,E3581,M14572,0.21,21.0,82.0,0.0,Polymarket,,
GPT-5.4,86,E7466,M14573,0.22,,,0.0,QGen,,
GPT-5.4,86,E7467,M14574,0.58,,,1.0,QGen,,
GPT-5.4,86,E7468,M14575,0.63,,,1.0,QGen,,
GPT-5.4,86,E7469,M14576,0.69,,,1.0,QGen,,
GPT-5.4,86,E4752,M14095,0.997,,,1.0,Kalshi,,
GPT-5.4,86,E4752,M09182,0.38,38.0,66.0,1.0,Kalshi,,
GPT-5.4,86,E4809,M14557,0.31,35.8,69.89999999999999,1.0,Polymarket,,
GPT-5.4,86,E3818,M07260,0.34,31.0,70.0,0.0,Kalshi,-0.009300000000000008,0.009300000000000008
GPT-5.4,86,E1900,M03468,0.74,28.999999999999996,72.0,1.0,Kalshi,0.3195,0.1305
GPT-5.4,86,E3908,M14670,0.8,91.0,10.0,1.0,Kalshi,-0.009999999999999995,0.009999999999999995
GPT-5.4,86,E3819,M07261,0.28,73.92999999999999,98.93,0.0,Polymarket,,
GPT-5.4,86,E3581,M14577,0.58,69.0,34.0,0.0,Polymarket,0.05280000000000001,0.02720000000000001
GPT-5.4,86,E4845,M09366,0.04,2.9000000000000004,99.9,0.0,Polymarket,-0.00031899999999999995,0.00031899999999999995
GPT-5.4,86,E3910,M07433,0.14,11.0,91.0,0.0,Polymarket,-0.0033000000000000013,0.0033000000000000013
GPT-5.4,86,E3813,M07248,0.89,98.0,19.0,0.0,Kalshi,,
GPT-5.4,86,E3576,M06752,0.54,54.0,47.0,1.0,Polymarket,,
GPT-5.4,86,E7449,M14527,0.57,,,0.0,QGen,,
GPT-5.4,86,E7506,M14671,0.43,,,0.0,Polymarket,,
GPT-5.4,86,E3525,M06646,0.27,28.000000000000004,73.0,1.0,Polymarket,,
GPT-5.4,86,E3525,M06647,0.001,,,0.0,Polymarket,,
GPT-5.4,86,E4845,M14672,0.02,0.4,99.9,0.0,Polymarket,-6.4e-05,6.4e-05
GPT-5.4,86,E4809,M09295,0.01,0.1,99.9,0.0,Polymarket,-9.000000000000002e-06,9.000000000000002e-06
GPT-5.4,86,E3362,M14238,0.81,,,1.0,Kalshi,,
GPT-5.4,86,E7507,M14673,0.56,,,1.0,QGen,,
GPT-5.4,86,E3654,M06915,0.54,52.0,49.0,0.0,Kalshi,-0.01040000000000001,0.01040000000000001
GPT-5.4,86,E4832,M09339,0.55,52.0,49.0,1.0,Kalshi,0.014400000000000012,0.015600000000000015
GPT-5.4,86,E7508,M14674,0.55,,,0.0,Polymarket,,
GPT-5.4,86,E7383,M14328,0.68,,,1.0,QGen,,
GPT-5.4,86,E3581,M14675,0.05,3.4000000000000004,98.2,0.0,Polymarket,-0.0005440000000000001,0.0005440000000000001
GPT-5.4,86,E4761,M09202,0.42,4.0,97.0,0.0,Kalshi,-0.0152,0.0152
GPT-5.4,86,E7509,M14676,0.52,,,1.0,Polymarket,,
GPT-5.4,86,E3782,M14677,0.18,87.9,99.9,0.0,Polymarket,,
GPT-5.4,86,E4815,M09307,0.58,54.0,49.0,1.0,Polymarket,0.018399999999999965,0.02159999999999996
GPT-5.4,86,E3595,M06795,0.12,,,0.0,Polymarket,,
GPT-5.4,86,E3621,M06848,0.21,10.0,91.0,0.0,Polymarket,-0.011,0.011
GPT-5.4,86,E3625,M06856,0.44,99.8,0.4,1.0,Polymarket,-0.0022240000000000003,0.0022240000000000003
GPT-5.4,86,E3622,M06850,0.64,99.8,1.6,1.0,Polymarket,-0.005503999999999999,0.005503999999999999
GPT-5.4,86,E3620,M06846,0.24,6.4,97.8,0.0,Polymarket,-0.011264,0.011264
GPT-5.4,86,E3623,M06852,0.07,0.2,99.9,0.0,Polymarket,-0.00013600000000000003,0.00013600000000000003
GPT-5.4,86,E3624,M06854,0.41,44.0,59.0,1.0,Polymarket,-6.550315845288423e-17,6.550315845288423e-17
GPT-5.4,86,E4816,M09309,0.34,30.0,85.0,0.0,Polymarket,-0.01200000000000001,0.01200000000000001
GPT-5.4,86,E3362,M06334,0.79,,,1.0,Kalshi,,
GPT-5.4,86,E7332,M14176,0.19,,,0.0,QGen,,
GPT-5.4,86,E7330,M14174,0.28,,,0.0,QGen,,
GPT-5.4,86,E7331,M14175,0.58,,,1.0,QGen,,
GPT-5.4,86,E7510,M14678,0.42,,,0.0,Polymarket,,
GPT-5.4,86,E7470,M14581,0.58,,,1.0,QGen,,
GPT-5.4,86,E4763,M09205,0.99,,,1.0,Kalshi,,
GPT-5.4,86,E3655,M06917,0.97,99.0,2.0,1.0,Kalshi,-0.00020000000000000052,0.00020000000000000052
GPT-5.4,86,E3575,M06750,0.45,43.0,69.0,0.0,Kalshi,-0.008600000000000007,0.008600000000000007
GPT-5.4,86,E3575,M06751,0.62,89.0,17.0,1.0,Kalshi,-0.0357,0.0357
GPT-5.4,86,E4752,M14181,0.97,,,1.0,Kalshi,,
GPT-5.4,86,E3615,M06835,0.76,81.0,20.0,1.0,Kalshi,-0.007999999999999997,0.007999999999999997
GPT-5.4,86,E3616,M14679,0.65,73.0,28.999999999999996,0.0,Kalshi,0.0426,0.0174
GPT-5.4,86,E3641,M14680,0.64,66.0,38.0,0.0,Kalshi,,
GPT-5.4,86,E4050,M07726,0.69,30.0,51.0,1.0,Polymarket,0.27299999999999996,0.11699999999999998
GPT-5.4,86,E7477,M14606,0.02,,,0.0,Kalshi,,
GPT-5.4,86,E1204,M02139,0.9,99.0,2.0,1.0,Kalshi,-0.0015999999999999994,0.0015999999999999994
GPT-5.4,86,E3687,M06997,0.39,45.0,60.0,0.0,Polymarket,0.0040000000000000036,0.006000000000000005
GPT-5.4,86,E4854,M09382,0.32,33.0,70.0,0.0,Polymarket,,
GPT-5.4,86,E3688,M06999,0.51,60.0,42.0,0.0,Polymarket,0.040600000000000004,0.029400000000000003
GPT-5.4,86,E4855,M09384,0.35,38.0,66.0,0.0,Polymarket,,
GPT-5.4,86,E3689,M07001,0.31,35.0,68.0,1.0,Polymarket,-0.006799999999999931,0.006799999999999931
GPT-5.4,86,E3690,M07003,0.27,23.52,76.52,1.0,Polymarket,0.02661504000000002,0.008184960000000005
GPT-5.4,86,E4856,M09386,0.36,36.0,67.0,1.0,Polymarket,,
GPT-5.4,86,E4857,M09388,0.02,1.1,99.9,0.0,Polymarket,-9.900000000000001e-05,9.900000000000001e-05
GPT-5.4,86,E3691,M07005,0.31,26.0,75.0,0.0,Polymarket,-0.012999999999999998,0.012999999999999998
GPT-5.4,86,E3677,M06964,0.05,0.05,99.95,0.0,Polymarket,-2.4750000000000002e-05,2.4750000000000002e-05
GPT-5.4,86,E3677,M06965,0.03,0.05,99.95,0.0,Polymarket,-1.475e-05,1.475e-05
GPT-5.4,86,E3677,M06966,0.18,15.0,87.0,0.0,Polymarket,-0.0045,0.0045
GPT-5.4,86,E3677,M06967,0.79,87.0,14.000000000000002,1.0,Polymarket,-0.009799999999999994,0.009799999999999994
GPT-5.4,86,E3677,M06968,0.05,0.05,99.95,0.0,Polymarket,-2.4750000000000002e-05,2.4750000000000002e-05
GPT-5.4,86,E2403,M09603,0.11,4.8,96.8,0.0,Polymarket,-0.002976,0.002976
GPT-5.4,86,E7429,M14507,0.37,,,0.0,QGen,,
GPT-5.4,86,E3616,M14681,0.39,36.0,65.0,0.0,Kalshi,-0.01080000000000001,0.01080000000000001
GPT-5.4,86,E4265,M08178,0.18,9.0,75.33999999999999,0.0,Polymarket,-0.0081,0.0081
GPT-5.4,86,E4084,M07806,0.2,11.0,64.0,0.0,Polymarket,-0.0099,0.0099
GPT-5.4,86,E7227,M13983,0.75,,,1.0,QGen,,
GPT-5.4,86,E7367,M14275,0.56,,,1.0,QGen,,
GPT-5.4,86,E4814,M09305,0.79,91.0,12.0,1.0,Kalshi,-0.010799999999999995,0.010799999999999995
GPT-5.4,86,E3618,M06842,0.71,80.0,21.0,1.0,Kalshi,-0.01680000000000001,0.01680000000000001
GPT-5.4,86,E3619,M06844,0.84,90.0,11.0,1.0,Kalshi,-0.005500000000000003,0.005500000000000003
GPT-5.4,86,E3594,M06793,0.94,,,1.0,Kalshi,,
GPT-5.4,86,E3609,M06821,0.05,5.0,96.0,0.0,Polymarket,,
GPT-5.4,86,E3609,M06822,0.83,84.0,17.0,1.0,Polymarket,,
GPT-5.4,86,E3656,M14682,0.55,55.00000000000001,48.0,0.0,Kalshi,,
GPT-5.4,86,E3613,M06829,0.12,7.000000000000001,94.0,0.0,Polymarket,-0.0034999999999999996,0.0034999999999999996
GPT-5.4,86,E7196,M13883,0.29,,,0.0,QGen,,
GPT-5.4,86,E3610,M06823,0.16,11.0,90.0,0.0,Kalshi,-0.0055000000000000005,0.0055000000000000005
GPT-5.4,86,E7432,M14510,0.3,,,0.0,QGen,,
GPT-5.4,86,E7451,M14529,0.55,,,1.0,QGen,,
GPT-5.4,86,E4823,M09321,0.32,30.0,75.0,0.0,Kalshi,-0.006000000000000005,0.006000000000000005
GPT-5.4,86,E4825,M09325,0.71,75.0,33.0,0.0,Kalshi,,
GPT-5.4,86,E7511,M14683,0.58,,,0.0,Polymarket,,
GPT-5.4,86,E6915,M13042,0.55,,,0.0,QGen,,
GPT-5.4,86,E7512,M14684,0.55,,,0.0,QGen,,
GPT-5.4,86,E7476,M14601,0.56,,,0.0,QGen,,
GPT-5.4,86,E3685,M06993,0.93,98.9,1.5,1.0,Polymarket,-0.0008249999999999992,0.0008249999999999992
GPT-5.4,86,E3685,M06994,0.15,1.0,99.4,0.0,Polymarket,-0.0014,0.0014
GPT-5.4,86,E3675,M14383,0.87,,,1.0,Kalshi,,
GPT-5.4,86,E3675,M14384,0.2,18.0,83.0,1.0,Kalshi,0.016400000000000015,0.003600000000000003
GPT-5.4,86,E3675,M14386,0.31,23.0,78.0,0.0,Kalshi,-0.0184,0.0184
GPT-5.4,86,E3675,M06959,0.31,33.0,70.0,0.0,Kalshi,,
GPT-5.4,86,E7513,M14685,0.25,,,0.0,Kalshi,,
GPT-5.4,86,E3675,M06961,0.23,22.0,81.0,0.0,Kalshi,-0.002200000000000002,0.002200000000000002
GPT-5.4,86,E3657,M06920,0.43,37.0,64.0,1.0,Kalshi,0.0378,0.022199999999999998
GPT-5.4,86,E3675,M06956,0.14,10.0,91.0,0.0,Kalshi,-0.004000000000000001,0.004000000000000001
GPT-5.4,86,E3675,M06957,0.43,53.0,50.0,0.0,Kalshi,0.03500000000000003,0.03500000000000003
GPT-5.4,86,E3675,M06958,0.51,55.00000000000001,50.0,1.0,Kalshi,,
GPT-5.4,86,E3675,M06960,0.22,19.0,86.0,0.0,Kalshi,-0.0057,0.0057
GPT-5.4,86,E4627,M08937,0.97,,,1.0,Kalshi,,
GPT-5.4,86,E3675,M14395,0.4,60.0,55.00000000000001,0.0,Kalshi,0.022499999999999968,0.027499999999999965
GPT-5.4,86,E3675,M14398,0.16,15.0,86.0,0.0,Kalshi,-0.0015000000000000013,0.0015000000000000013
GPT-5.4,86,E3675,M14396,0.12,10.0,91.0,0.0,Kalshi,-0.001999999999999999,0.001999999999999999
GPT-5.4,86,E3675,M14397,0.87,,,1.0,Kalshi,,
GPT-5.4,86,E3675,M14399,0.74,,,1.0,Kalshi,,
GPT-5.4,86,E3675,M14431,0.07,5.0,96.0,0.0,Kalshi,-0.0010000000000000002,0.0010000000000000002
GPT-5.4,86,E3675,M14430,0.18,16.0,87.0,0.0,Kalshi,-0.0031999999999999984,0.0031999999999999984
GPT-5.4,86,E3644,M06895,0.14,10.0,97.0,0.0,Kalshi,-0.004000000000000001,0.004000000000000001
GPT-5.4,86,E3579,M06759,0.1,9.9,91.4,0.0,Polymarket,-9.900000000000009e-05,9.900000000000009e-05
GPT-5.4,86,E4050,M08488,0.79,91.0,10.0,1.0,Polymarket,-0.010999999999999996,0.010999999999999996
GPT-5.4,86,E7514,M14686,0.77,,,1.0,Polymarket,,
GPT-5.4,86,E3049,M05718,0.01,,,0.0,Kalshi,,
GPT-5.4,86,E3675,M14477,0.12,10.0,91.0,0.0,Kalshi,-0.001999999999999999,0.001999999999999999
GPT-5.4,86,E7515,M14687,0.45,,,0.0,QGen,,
GPT-5.4,86,E7516,M14688,0.36,,,1.0,QGen,,
GPT-5.4,86,E3692,M07007,0.91,99.4,1.3,1.0,Polymarket,-0.0010009999999999997,0.0010009999999999997
GPT-5.4,86,E3675,M14530,0.12,12.0,89.0,0.0,Kalshi,,
GPT-5.4,86,E4858,M14689,0.71,71.0,30.0,1.0,Kalshi,,
GPT-5.4,86,E4833,M14690,0.42,42.0,59.0,0.0,Kalshi,,
GPT-5.4,86,E4933,M09553,0.16,16.400000000000002,83.6,0.0,Polymarket,0.0006560000000000008,0.003344000000000003
GPT-5.4,86,E3658,M14691,0.05,0.4,99.8,0.0,Polymarket,-0.000184,0.000184
GPT-5.4,86,E4434,M08527,0.64,72.0,20.57,0.0,Polymarket,0.12256049,0.03173951
GPT-5.4,86,E7517,M14692,0.02,,,0.0,Polymarket,,
GPT-5.4,86,E4069,M07771,0.66,85.17,15.0,1.0,Polymarket,-0.028499999999999994,0.028499999999999994
GPT-5.4,86,E4934,M09554,0.04,3.0,99.3,0.0,Polymarket,-0.00030000000000000003,0.00030000000000000003
GPT-5.4,86,E4958,M09604,0.3,24.91,62.0,0.0,Polymarket,-0.01267919,0.01267919
GPT-5.4,86,E4838,M14693,0.42,,,1.0,Polymarket,,
GPT-5.4,86,E3685,M14694,0.15,0.05,99.95,0.0,Polymarket,-7.475e-05,7.475e-05
GPT-5.4,86,E3814,M07250,0.63,91.0,11.0,0.0,Polymarket,0.2314,0.0286
GPT-5.4,86,E3678,M06969,0.07,9.4,99.8,0.0,Polymarket,,
GPT-5.4,86,E3678,M06970,0.01,1.0,99.9,0.0,Polymarket,,
GPT-5.4,86,E3678,M06971,0.09,9.4,99.9,0.0,Polymarket,,
GPT-5.4,86,E3581,M06763,0.45,49.0,64.0,0.0,Polymarket,,
GPT-5.4,86,E3582,M06768,0.05,0.8,99.9,0.0,Polymarket,-0.00033600000000000004,0.00033600000000000004
GPT-5.4,86,E3582,M06769,0.35,99.6,1.7000000000000002,1.0,Polymarket,-0.010761000000000001,0.010761000000000001
GPT-5.4,86,E3581,M06764,0.31,44.0,81.0,0.0,Polymarket,,
GPT-5.4,86,E3581,M06766,0.7,74.0,27.0,1.0,Polymarket,-0.008100000000000008,0.008100000000000008
GPT-5.4,86,E3581,M06767,0.66,69.1,31.7,0.0,Polymarket,0.015708999999999976,0.007290999999999989
GPT-5.4,86,E4807,M09291,0.52,71.0,94.0,0.0,Polymarket,,
GPT-5.4,86,E3612,M06827,0.53,52.0,49.0,1.0,Polymarket,0.004800000000000004,0.005200000000000005
GPT-5.4,86,E7446,M14524,0.72,,,0.0,QGen,,
GPT-5.4,86,E3581,M06765,0.75,88.0,20.0,1.0,Polymarket,-0.009999999999999998,0.009999999999999998
GPT-5.4,86,E3685,M14695,0.06,0.05,99.95,0.0,Polymarket,-2.9749999999999998e-05,2.9749999999999998e-05
GPT-5.4,86,E3581,M14462,0.63,82.0,21.0,1.0,Polymarket,-0.0336,0.0336
GPT-5.4,86,E3685,M14696,0.07,0.05,99.95,0.0,Polymarket,-3.4750000000000004e-05,3.4750000000000004e-05
GPT-5.4,86,E3582,M06770,0.03,,,0.0,Polymarket,,
GPT-5.4,86,E3582,M06770,0.02,,,0.0,Polymarket,,
GPT-5.4,86,E3616,M14697,0.59,72.0,31.0,1.0,Kalshi,-0.03100000000000001,0.03100000000000001
GPT-5.4,86,E3616,M14698,0.55,55.00000000000001,47.0,0.0,Kalshi,,
GPT-5.4,86,E2429,M04465,0.66,98.0,12.0,0.0,Kalshi,0.19359999999999997,0.026399999999999996
GPT-5.4,86,E7518,M14699,0.3,,,0.0,Polymarket,,
GPT-5.4,86,E4050,M09745,0.26,27.0,55.00000000000001,1.0,Polymarket,-0.10449999999999998,0.10449999999999998
GPT-5.4,86,E4084,M07805,0.55,42.0,36.24,0.0,Polymarket,-0.054600000000000024,0.054600000000000024
GPT-5.4,86,E7436,M14514,0.22,,,0.0,QGen,,
GPT-5.4,86,E7435,M14513,0.3,,,0.0,QGen,,
GPT-5.4,86,E7428,M14506,0.18,,,0.0,QGen,,
GPT-5.4,86,E7433,M14511,0.1,,,0.0,QGen,,
GPT-5.4,86,E7434,M14512,0.23,,,0.0,QGen,,
GPT-5.4,86,E7430,M14508,0.24,,,0.0,QGen,,
GPT-5.4,86,E3575,M14296,0.64,91.0,11.0,1.0,Kalshi,-0.0275,0.0275
GPT-5.4,86,E4790,M09258,0.04,,,0.0,Kalshi,,
GPT-5.4,86,E7356,M14264,0.63,,,1.0,QGen,,
GPT-5.4,86,E7489,M14620,0.54,,,0.0,QGen,,
GPT-5.4,86,E3659,M06925,0.57,62.0,39.0,0.0,Kalshi,0.02440000000000002,0.015600000000000015
GPT-5.4,86,E3616,M06837,0.35,39.0,65.0,1.0,Kalshi,,
GPT-5.4,86,E3616,M06838,0.2,20.0,84.0,0.0,Kalshi,,
GPT-5.4,86,E3616,M06839,0.35,33.0,68.0,0.0,Kalshi,-0.006599999999999988,0.006599999999999988
GPT-5.4,86,E3981,M07577,0.61,70.0,41.0,0.0,Kalshi,,
GPT-5.4,86,E3616,M06840,0.08,7.000000000000001,94.0,0.0,Kalshi,-0.0006999999999999997,0.0006999999999999997
GPT-5.4,86,E7519,M14700,0.63,,,0.0,Polymarket,,
GPT-5.4,86,E7519,M14701,0.56,,,1.0,Polymarket,,
GPT-5.4,86,E4834,M09342,0.62,61.0,40.0,1.0,Kalshi,0.0039000000000000033,0.006100000000000006
GPT-5.4,86,E3604,M13720,0.18,11.0,96.0,0.0,Kalshi,-0.007699999999999999,0.007699999999999999
GPT-5.4,86,E3436,M14222,0.69,,,0.0,Kalshi,,
GPT-5.4,86,E3357,M06325,0.94,,,1.0,Kalshi,,
GPT-5.4,86,E7402,M14351,0.95,,,1.0,Kalshi,,
GPT-5.4,86,E3607,M06818,0.18,13.0,91.0,1.0,Kalshi,0.04349999999999999,0.006499999999999999
GPT-5.4,86,E4764,M09207,0.87,99.0,2.0,1.0,Kalshi,-0.0022,0.0022
GPT-5.4,86,E3616,M14702,0.35,37.0,65.0,0.0,Kalshi,,
GPT-5.4,86,E3640,M06886,0.45,86.0,19.0,1.0,Kalshi,-0.0684,0.0684
GPT-5.4,86,E3660,M06927,0.39,38.0,63.0,0.0,Kalshi,-0.0038000000000000035,0.0038000000000000035
GPT-5.4,86,E7519,M14703,0.7,,,1.0,Polymarket,,
GPT-5.4,86,E4838,M14704,0.53,,,1.0,Polymarket,,
GPT-5.4,86,E4838,M14705,0.6,,,1.0,Polymarket,,
GPT-5.4,86,E4835,M14706,0.95,96.21,3.8,1.0,Polymarket,-0.0004560000000000017,0.0004560000000000017
GPT-5.4,86,E3608,M06819,0.45,32.0,74.0,0.0,Kalshi,-0.041600000000000005,0.041600000000000005
GPT-5.4,86,E3297,M06214,0.87,99.0,5.0,1.0,Kalshi,-0.004,0.004
GPT-5.4,86,E4932,M09552,0.36,26.0,95.0,0.0,Kalshi,-0.025999999999999995,0.025999999999999995
GPT-5.4,86,E3581,M14572,0.17,24.0,94.0,0.0,Polymarket,,
GPT-5.4,86,E7466,M14573,0.19,,,0.0,QGen,,
GPT-5.4,86,E7467,M14574,0.64,,,1.0,QGen,,
GPT-5.4,86,E7468,M14575,0.69,,,1.0,QGen,,
GPT-5.4,86,E7469,M14576,0.8,,,1.0,QGen,,
GPT-5.4,86,E7357,M14265,0.23,,,0.0,QGen,,
GPT-5.4,86,E7358,M14266,0.43,,,0.0,QGen,,
GPT-5.4,86,E3661,M06929,0.89,96.0,5.0,1.0,Kalshi,-0.002999999999999999,0.002999999999999999
GPT-5.4,86,E3658,M06922,0.55,89.0,13.0,1.0,Polymarket,-0.0416,0.0416
GPT-5.4,86,E3658,M06923,0.17,12.78,89.38000000000001,0.0,Polymarket,-0.005393160000000002,0.005393160000000002
GPT-5.4,86,E7520,M14707,0.24,,,0.0,Polymarket,,
GPT-5.4,86,E3658,M06924,0.04,0.72,99.52,0.0,Polymarket,-0.00023616000000000002,0.00023616000000000002
GPT-5.4,86,E3581,M14577,0.59,67.0,38.0,0.0,Polymarket,0.018600000000000016,0.01140000000000001
GPT-5.4,86,E4814,M09305,0.91,,,1.0,Kalshi,,
GPT-5.4,86,E3662,M06931,0.66,68.0,33.0,1.0,Kalshi,-0.003299999999999985,0.003299999999999985
GPT-5.4,86,E4836,M09345,0.34,24.0,77.0,0.0,Kalshi,-0.024000000000000007,0.024000000000000007
GPT-5.4,86,E3618,M06842,0.94,,,1.0,Kalshi,,
GPT-5.4,86,E4823,M09321,0.16,,,0.0,Kalshi,,
GPT-5.4,86,E3619,M06844,0.93,,,1.0,Kalshi,,
GPT-5.4,86,E4825,M09325,0.28,4.0,99.0,0.0,Kalshi,-0.009600000000000001,0.009600000000000001
GPT-5.4,86,E3594,M06793,0.96,,,1.0,Kalshi,,
GPT-5.4,86,E3644,M06895,0.08,,,0.0,Kalshi,,
GPT-5.4,86,E7472,M14589,0.72,,,1.0,QGen,,
GPT-5.4,86,E3616,M14708,0.22,22.0,80.0,0.0,Kalshi,,
GPT-5.4,86,E4837,M09347,0.51,48.0,53.0,0.0,Kalshi,-0.014400000000000012,0.014400000000000012
GPT-5.4,86,E3663,M06933,0.56,54.0,47.0,1.0,Kalshi,0.009200000000000007,0.010800000000000011
GPT-5.4,86,E3664,M06935,0.57,59.0,42.0,0.0,Kalshi,0.005800000000000038,0.004200000000000027
GPT-5.4,86,E4830,M09335,0.49,51.0,50.0,1.0,Kalshi,-0.0050000000000000044,0.0050000000000000044
GPT-5.4,86,E4838,M09349,0.68,99.9,20.0,1.0,Polymarket,-0.02399999999999999,0.02399999999999999
GPT-5.4,86,E4280,M08208,0.78,51.0,16.919999999999998,1.0,Polymarket,0.1323,0.13770000000000002
GPT-5.4,86,E4838,M14709,0.44,,,0.0,Polymarket,,
GPT-5.4,86,E3606,M06816,0.02,2.0,99.0,0.0,Kalshi,,
GPT-5.4,86,E3606,M06817,0.9,95.0,6.0,1.0,Kalshi,-0.002399999999999999,0.002399999999999999
GPT-5.4,86,E3581,M14675,0.02,2.7,98.9,0.0,Polymarket,,
GPT-5.4,86,E7440,M14518,0.29,,,0.0,QGen,,
GPT-5.4,86,E4811,M09297,0.92,99.0,2.0,1.0,Kalshi,-0.0011999999999999992,0.0011999999999999992
GPT-5.4,86,E7476,M14601,0.59,,,0.0,QGen,,
